# Structural comparison of nl/userGuide.t2t against nl/userGuide-newRevisions/12776/userGuide.t2t
en 1. start:10 paragraphs:1, tables:0, lists:0
nl 7.1. start:566 paragraphs:5, tables:1, lists:1
en 8. start:575 paragraphs:1, tables:0, lists:0
nl 8. start:588 paragraphs:2, tables:0, lists:0
en 8.1. start:578 paragraphs:0, tables:0, lists:0
en 8.1.1. start:580 paragraphs:2, tables:1, lists:0
en 8.1.2. start:593 paragraphs:1, tables:0, lists:0
en 8.1.2.1. start:600 paragraphs:1, tables:0, lists:0
en 8.1.3. start:606 paragraphs:1, tables:0, lists:0
en 8.2. start:612 paragraphs:0, tables:0, lists:0
en 8.2.1. start:614 paragraphs:2, tables:1, lists:0
en 8.2.2. start:627 paragraphs:1, tables:0, lists:1
en 8.2.3. start:649 paragraphs:1, tables:0, lists:0
en 8.2.4. start:655 paragraphs:1, tables:0, lists:0
en 8.2.5. start:661 paragraphs:1, tables:0, lists:0
en 8.3. start:667 paragraphs:0, tables:1, lists:0
en 8.4. start:673 paragraphs:1, tables:1, lists:0
en 8.5. start:681 paragraphs:0, tables:1, lists:0
en 8.6. start:687 paragraphs:0, tables:1, lists:0
en 8.7. start:694 paragraphs:1, tables:1, lists:0
nl 9. start:595 paragraphs:3, tables:3, lists:0
en 9. start:701 paragraphs:0, tables:0, lists:0
nl 9.1. start:643 paragraphs:3, tables:0, lists:0
en 9.1. start:703 paragraphs:2, tables:0, lists:0
en 9.1.1. start:713 paragraphs:11, tables:0, lists:0
en 9.1.2. start:759 paragraphs:8, tables:0, lists:1
en 9.1.3. start:788 paragraphs:18, tables:0, lists:0
en 9.1.4. start:863 paragraphs:1, tables:1, lists:0
en 9.1.5. start:873 paragraphs:22, tables:0, lists:0
en 9.1.6. start:955 paragraphs:18, tables:0, lists:0
en 9.1.7. start:1015 paragraphs:8, tables:0, lists:0
en 9.1.8. start:1045 paragraphs:8, tables:0, lists:0
en 9.1.9. start:1069 paragraphs:14, tables:0, lists:1
en 9.1.10. start:1119 paragraphs:6, tables:0, lists:0
en 9.1.11. start:1150 paragraphs:13, tables:0, lists:0
en 9.1.12. start:1196 paragraphs:8, tables:0, lists:2
en 9.1.13. start:1258 paragraphs:8, tables:0, lists:1
en 9.1.14. start:1292 paragraphs:6, tables:0, lists:1
en 9.1.15. start:1321 paragraphs:6, tables:0, lists:0
en 9.2. start:1341 paragraphs:3, tables:1, lists:0
en 9.3. start:1356 paragraphs:3, tables:0, lists:0
en 9.3.1. start:1367 paragraphs:4, tables:0, lists:1
en 9.3.2. start:1383 paragraphs:3, tables:0, lists:0
en 9.3.3. start:1395 paragraphs:1, tables:0, lists:0
en 9.3.4. start:1403 paragraphs:4, tables:0, lists:1
en 9.3.5. start:1416 paragraphs:2, tables:0, lists:0
en 9.3.6. start:1424 paragraphs:1, tables:0, lists:0
en 9.4. start:1429 paragraphs:3, tables:0, lists:0
nl 10. start:658 paragraphs:1, tables:0, lists:0
en 10. start:1440 paragraphs:0, tables:0, lists:0
nl 10.1. start:661 paragraphs:0, tables:0, lists:0
en 10.1. start:1442 paragraphs:2, tables:0, lists:0
nl 10.1.1. start:663 paragraphs:2, tables:1, lists:0
nl 10.1.2. start:675 paragraphs:1, tables:0, lists:0
nl 10.1.2.1. start:683 paragraphs:1, tables:0, lists:0
nl 10.1.3. start:689 paragraphs:1, tables:0, lists:0
nl 10.2. start:695 paragraphs:0, tables:0, lists:0
en 10.2. start:1448 paragraphs:5, tables:0, lists:0
nl 10.2.1. start:697 paragraphs:2, tables:1, lists:0
nl 10.2.2. start:709 paragraphs:5, tables:1, lists:1
nl 10.3. start:755 paragraphs:1, tables:1, lists:0
en 10.3. start:1463 paragraphs:10, tables:0, lists:0
nl 10.4. start:763 paragraphs:0, tables:1, lists:0
en 10.4. start:1505 paragraphs:1, tables:0, lists:0
nl 10.5. start:769 paragraphs:0, tables:1, lists:0
en 10.5. start:1509 paragraphs:1, tables:0, lists:0
nl 10.6. start:776 paragraphs:1, tables:1, lists:0
nl 10.7. start:783 paragraphs:3, tables:0, lists:0
nl 10.7.1. start:797 paragraphs:1, tables:0, lists:0
nl 10.7.2. start:805 paragraphs:3, tables:0, lists:1
nl 11. start:819 paragraphs:0, tables:0, lists:0
en 11. start:1512 paragraphs:1, tables:0, lists:0
nl 11.1. start:821 paragraphs:2, tables:0, lists:0
en 11.1. start:1516 paragraphs:3, tables:0, lists:0
nl 11.1.1. start:831 paragraphs:11, tables:0, lists:0
nl 11.1.2. start:876 paragraphs:27, tables:1, lists:1
nl 11.1.3. start:986 paragraphs:24, tables:0, lists:0
nl 11.1.4. start:1074 paragraphs:18, tables:0, lists:0
nl 11.1.5. start:1139 paragraphs:8, tables:0, lists:0
nl 11.1.6. start:1169 paragraphs:8, tables:0, lists:0
nl 11.1.7. start:1193 paragraphs:15, tables:0, lists:1
nl 11.1.8. start:1250 paragraphs:6, tables:0, lists:0
nl 11.1.9. start:1281 paragraphs:13, tables:0, lists:0
nl 11.1.10. start:1327 paragraphs:3, tables:0, lists:1
nl 11.1.11. start:1388 paragraphs:6, tables:0, lists:1
nl 11.1.12. start:1420 paragraphs:6, tables:0, lists:1
nl 11.1.13. start:1451 paragraphs:6, tables:0, lists:0
nl 11.2. start:1471 paragraphs:3, tables:1, lists:0
en 11.2. start:1526 paragraphs:2, tables:0, lists:0
nl 11.3. start:1486 paragraphs:3, tables:0, lists:0
en 11.3. start:1533 paragraphs:1, tables:0, lists:0
nl 11.3.1. start:1497 paragraphs:4, tables:0, lists:1
nl 11.3.2. start:1513 paragraphs:3, tables:0, lists:0
nl 11.3.3. start:1525 paragraphs:1, tables:0, lists:0
nl 11.3.4. start:1533 paragraphs:4, tables:0, lists:1
nl 11.3.5. start:1546 paragraphs:2, tables:0, lists:0
nl 11.3.6. start:1554 paragraphs:1, tables:0, lists:0
nl 11.4. start:1559 paragraphs:3, tables:0, lists:0
en 11.4. start:1538 paragraphs:2, tables:0, lists:1
en 11.5. start:1551 paragraphs:2, tables:0, lists:0
en 11.6. start:1558 paragraphs:2, tables:0, lists:0
nl 12. start:1570 paragraphs:0, tables:0, lists:0
en 12. start:1566 paragraphs:1, tables:0, lists:0
nl 12.1. start:1572 paragraphs:2, tables:0, lists:0
en 12.1. start:1569 paragraphs:5, tables:3, lists:0
nl 12.2. start:1578 paragraphs:5, tables:0, lists:0
en 12.2. start:1630 paragraphs:3, tables:1, lists:0
nl 12.3. start:1593 paragraphs:10, tables:0, lists:0
en 12.3. start:1674 paragraphs:3, tables:1, lists:0
nl 12.4. start:1634 paragraphs:1, tables:0, lists:0
en 12.4. start:1700 paragraphs:2, tables:1, lists:0
nl 12.5. start:1638 paragraphs:1, tables:0, lists:0
en 12.5. start:1720 paragraphs:6, tables:2, lists:1
en 12.6. start:1756 paragraphs:2, tables:1, lists:0
en 12.7. start:1773 paragraphs:2, tables:1, lists:0
en 12.8. start:1790 paragraphs:2, tables:1, lists:0
en 12.9. start:1821 paragraphs:2, tables:1, lists:0
en 12.10. start:1882 paragraphs:2, tables:1, lists:0
en 12.11. start:1895 paragraphs:2, tables:1, lists:0
en 12.12. start:1917 paragraphs:8, tables:3, lists:2
en 12.13. start:2000 paragraphs:8, tables:4, lists:1
en 12.14. start:2083 paragraphs:4, tables:1, lists:1
en 12.15. start:2131 paragraphs:3, tables:1, lists:1
en 12.16. start:2166 paragraphs:3, tables:1, lists:0
nl 13. start:1641 paragraphs:1, tables:0, lists:0
en 13. start:2186 paragraphs:2, tables:2, lists:0
nl 13.1. start:1645 paragraphs:3, tables:0, lists:0
nl 13.2. start:1655 paragraphs:2, tables:0, lists:0
nl 13.3. start:1662 paragraphs:1, tables:0, lists:0
nl 13.4. start:1667 paragraphs:2, tables:0, lists:1
nl 13.5. start:1680 paragraphs:3, tables:0, lists:0
nl 13.6. start:1691 paragraphs:2, tables:0, lists:0
nl 13.7. start:1698 paragraphs:2, tables:0, lists:0
nl 14. start:1706 paragraphs:1, tables:0, lists:0
en 14. start:2223 paragraphs:0, tables:0, lists:0
nl 14.1. start:1709 paragraphs:5, tables:3, lists:0
en 14.1. start:2225 paragraphs:6, tables:3, lists:0
nl 14.2. start:1770 paragraphs:3, tables:1, lists:0
nl 14.3. start:1814 paragraphs:3, tables:1, lists:0
nl 14.4. start:1840 paragraphs:2, tables:1, lists:0
nl 14.5. start:1860 paragraphs:6, tables:2, lists:1
nl 14.6. start:1896 paragraphs:2, tables:1, lists:0
nl 14.7. start:1913 paragraphs:2, tables:1, lists:0
nl 14.8. start:1930 paragraphs:2, tables:1, lists:0
nl 14.9. start:1961 paragraphs:2, tables:1, lists:0
nl 14.10. start:2022 paragraphs:2, tables:1, lists:0
nl 14.11. start:2035 paragraphs:2, tables:1, lists:0
nl 14.12. start:2057 paragraphs:8, tables:3, lists:2
nl 14.13. start:2140 paragraphs:8, tables:4, lists:1
nl 14.14. start:2220 paragraphs:4, tables:1, lists:1
nl 14.15. start:2267 paragraphs:3, tables:1, lists:1
nl 14.16. start:2302 paragraphs:1, tables:1, lists:0
nl 14.17. start:2312 paragraphs:3, tables:1, lists:0
nl 15. start:2334 paragraphs:2, tables:2, lists:0
en 15. start:2265 paragraphs:1, tables:0, lists:0
nl 16. start:2371 paragraphs:1, tables:0, lists:0
nl 16.1. start:2373 paragraphs:6, tables:3, lists:0
nl 16.2. start:2413 paragraphs:2, tables:0, lists:0
nl 17. start:2422 paragraphs:1, tables:0, lists:0
# end of comparison
