en 1. start:10 paragraphs:1, tables:0, lists:0
en 5.4. start:243 paragraphs:7, tables:1, lists:0
en 5.5. start:285 paragraphs:6, tables:2, lists:0
en 5.6. start:327 paragraphs:4, tables:1, lists:0
en 5.7. start:349 paragraphs:5, tables:1, lists:0
en 6. start:374 paragraphs:3, tables:1, lists:0
en 6.1. start:402 paragraphs:3, tables:1, lists:1
en 6.2. start:435 paragraphs:1, tables:1, lists:0
en 6.3. start:445 paragraphs:1, tables:1, lists:0
en 7. start:456 paragraphs:1, tables:0, lists:0
en 7.1. start:459 paragraphs:1, tables:1, lists:0
en 7.2. start:467 paragraphs:0, tables:1, lists:0
en 7.3. start:473 paragraphs:0, tables:1, lists:0
en 8. start:480 paragraphs:0, tables:0, lists:0
en 8.1. start:482 paragraphs:1, tables:0, lists:0
en 8.1.1. start:489 paragraphs:10, tables:0, lists:0
en 8.1.2. start:531 paragraphs:5, tables:0, lists:0
en 8.1.3. start:547 paragraphs:17, tables:0, lists:0
en 8.1.4. start:617 paragraphs:1, tables:1, lists:0
en 8.1.5. start:627 paragraphs:11, tables:0, lists:0
en 8.1.6. start:665 paragraphs:12, tables:0, lists:0
en 8.1.7. start:704 paragraphs:7, tables:1, lists:0
en 8.1.8. start:733 paragraphs:6, tables:1, lists:0
en 8.1.9. start:756 paragraphs:13, tables:1, lists:1
en 8.1.10. start:807 paragraphs:12, tables:0, lists:0
en 8.1.11. start:846 paragraphs:6, tables:0, lists:1
en 8.1.12. start:881 paragraphs:5, tables:0, lists:1
en 8.1.13. start:909 paragraphs:3, tables:0, lists:0
en 8.2. start:918 paragraphs:3, tables:1, lists:0
en 8.3. start:933 paragraphs:3, tables:0, lists:0
en 9. start:944 paragraphs:0, tables:0, lists:0
en 9.1. start:946 paragraphs:2, tables:0, lists:0
en 9.2. start:952 paragraphs:3, tables:0, lists:0
en 9.3. start:961 paragraphs:6, tables:0, lists:0
en 9.4. start:987 paragraphs:1, tables:0, lists:0
en 9.5. start:991 paragraphs:1, tables:0, lists:0
en 10. start:994 paragraphs:1, tables:0, lists:0
en 10.1. start:998 paragraphs:3, tables:0, lists:0
en 10.2. start:1008 paragraphs:2, tables:0, lists:0
en 10.3. start:1015 paragraphs:1, tables:0, lists:0
en 10.4. start:1020 paragraphs:2, tables:0, lists:1
en 10.5. start:1033 paragraphs:2, tables:0, lists:0
en 10.6. start:1040 paragraphs:2, tables:0, lists:0
en 11. start:1046 paragraphs:1, tables:0, lists:0
en 11.1. start:1049 paragraphs:2, tables:1, lists:0
en 11.2. start:1069 paragraphs:2, tables:1, lists:0
en 11.3. start:1098 paragraphs:2, tables:1, lists:0
en 11.4. start:1122 paragraphs:2, tables:1, lists:0
en 11.5. start:1142 paragraphs:5, tables:2, lists:1
en 11.6. start:1173 paragraphs:2, tables:1, lists:0
en 11.7. start:1190 paragraphs:2, tables:1, lists:0
en 11.8. start:1207 paragraphs:2, tables:1, lists:0
en 11.9. start:1237 paragraphs:2, tables:1, lists:0
en 11.10. start:1297 paragraphs:2, tables:1, lists:0
en 11.11. start:1310 paragraphs:2, tables:1, lists:0
en 12. start:1327 paragraphs:0, tables:0, lists:0
en 12.1. start:1329 paragraphs:13, tables:0, lists:2
en 12.2. start:1394 paragraphs:2, tables:0, lists:0
en 13. start:1403 paragraphs:1, tables:0, lists:0
