# section number, section starts at line, paragraphs in this section, tables in this section, lists in this section.
1. start:10 paragraphs:1, tables:0, lists:0
10. start:1165 paragraphs:1, tables:0, lists:0

10.1. start:1169 paragraphs:3, tables:0, lists:0

10.2. start:1179 paragraphs:2, tables:0, lists:0

10.3. start:1186 paragraphs:1, tables:0, lists:0

10.4. start:1191 paragraphs:2, tables:0, lists:1

10.5. start:1204 paragraphs:2, tables:0, lists:0

10.6. start:1211 paragraphs:2, tables:0, lists:0

10.7. start:1217 paragraphs:2, tables:0, lists:0

11. start:1225 paragraphs:1, tables:0, lists:0

11.1. start:1228 paragraphs:5, tables:3, lists:0

11.2. start:1289 paragraphs:3, tables:1, lists:0

11.3. start:1321 paragraphs:3, tables:1, lists:0

11.4. start:1347 paragraphs:2, tables:1, lists:0

11.5. start:1367 paragraphs:5, tables:2, lists:1

11.6. start:1398 paragraphs:2, tables:1, lists:0

11.7. start:1415 paragraphs:2, tables:1, lists:0

11.8. start:1432 paragraphs:2, tables:1, lists:0

11.9. start:1462 paragraphs:2, tables:1, lists:0

11.10. start:1522 paragraphs:2, tables:1, lists:0

11.11. start:1535 paragraphs:2, tables:1, lists:0

11.12. start:1557 paragraphs:8, tables:3, lists:2

11.13. start:1637 paragraphs:8, tables:4, lists:1

11.14. start:1721 paragraphs:4, tables:1, lists:1

11.15. start:1769 paragraphs:3, tables:1, lists:0

12. start:1789 paragraphs:0, tables:0, lists:0

12.1. start:1791 paragraphs:12, tables:0, lists:3

12.2. start:1860 paragraphs:2, tables:0, lists:0

13. start:1869 paragraphs:1, tables:0, lists:0

