# section number, section starts at line, paragraphs in this section, tables in this section, lists in this section.
1. start:10 paragraphs:1, tables:0, lists:0
8.4. start:1178 paragraphs:3, tables:0, lists:0

9. start:1189 paragraphs:0, tables:0, lists:0

9.1. start:1191 paragraphs:2, tables:0, lists:0

9.2. start:1197 paragraphs:3, tables:0, lists:0

9.3. start:1206 paragraphs:8, tables:0, lists:0

9.4. start:1239 paragraphs:1, tables:0, lists:0

9.5. start:1243 paragraphs:1, tables:0, lists:0

10. start:1246 paragraphs:1, tables:0, lists:0

10.1. start:1250 paragraphs:3, tables:0, lists:0

10.2. start:1260 paragraphs:2, tables:0, lists:0

10.3. start:1267 paragraphs:1, tables:0, lists:0

10.4. start:1272 paragraphs:2, tables:0, lists:1

10.5. start:1285 paragraphs:2, tables:0, lists:0

10.6. start:1292 paragraphs:2, tables:0, lists:0

10.7. start:1298 paragraphs:2, tables:0, lists:0

11. start:1306 paragraphs:1, tables:0, lists:0

11.1. start:1309 paragraphs:5, tables:3, lists:0

11.2. start:1370 paragraphs:3, tables:1, lists:0

11.3. start:1402 paragraphs:3, tables:1, lists:0

11.4. start:1428 paragraphs:2, tables:1, lists:0

11.5. start:1448 paragraphs:5, tables:2, lists:1

11.6. start:1479 paragraphs:2, tables:1, lists:0

11.7. start:1496 paragraphs:2, tables:1, lists:0

11.8. start:1513 paragraphs:2, tables:1, lists:0

11.9. start:1543 paragraphs:2, tables:1, lists:0

11.10. start:1606 paragraphs:2, tables:1, lists:0

11.11. start:1619 paragraphs:2, tables:1, lists:0

11.12. start:1641 paragraphs:8, tables:3, lists:2

11.13. start:1720 paragraphs:8, tables:4, lists:1

11.14. start:1801 paragraphs:4, tables:1, lists:1

11.15. start:1849 paragraphs:3, tables:1, lists:0

12. start:1869 paragraphs:0, tables:0, lists:0

12.1. start:1871 paragraphs:2, tables:0, lists:0

13. start:1880 paragraphs:1, tables:0, lists:0

