# section number, section starts at line, paragraphs in this section, tables in this section, lists in this section.
1. start:10 paragraphs:1, tables:0, lists:0
8.4. start:1183 paragraphs:3, tables:0, lists:0

9. start:1194 paragraphs:0, tables:0, lists:0

9.1. start:1196 paragraphs:2, tables:0, lists:0

9.2. start:1202 paragraphs:3, tables:0, lists:0

9.3. start:1211 paragraphs:8, tables:0, lists:0

9.4. start:1245 paragraphs:1, tables:0, lists:0

9.5. start:1249 paragraphs:1, tables:0, lists:0

10. start:1252 paragraphs:1, tables:0, lists:0

10.1. start:1256 paragraphs:3, tables:0, lists:0

10.2. start:1266 paragraphs:2, tables:0, lists:0

10.3. start:1273 paragraphs:1, tables:0, lists:0

10.4. start:1278 paragraphs:2, tables:0, lists:1

10.5. start:1291 paragraphs:2, tables:0, lists:0

10.6. start:1298 paragraphs:2, tables:0, lists:0

10.7. start:1304 paragraphs:2, tables:0, lists:0

11. start:1312 paragraphs:1, tables:0, lists:0

11.1. start:1315 paragraphs:5, tables:3, lists:0

11.2. start:1376 paragraphs:3, tables:1, lists:0

11.3. start:1408 paragraphs:3, tables:1, lists:0

11.4. start:1434 paragraphs:2, tables:1, lists:0

11.5. start:1454 paragraphs:5, tables:2, lists:1

11.6. start:1485 paragraphs:2, tables:1, lists:0

11.7. start:1502 paragraphs:2, tables:1, lists:0

11.8. start:1519 paragraphs:2, tables:1, lists:0

11.9. start:1549 paragraphs:2, tables:1, lists:0

11.10. start:1612 paragraphs:2, tables:1, lists:0

11.11. start:1625 paragraphs:2, tables:1, lists:0

11.12. start:1647 paragraphs:8, tables:3, lists:2

11.13. start:1726 paragraphs:8, tables:4, lists:1

11.14. start:1807 paragraphs:4, tables:1, lists:1

11.15. start:1855 paragraphs:3, tables:1, lists:0

12. start:1875 paragraphs:0, tables:0, lists:0

12.1. start:1877 paragraphs:2, tables:0, lists:0

13. start:1886 paragraphs:1, tables:0, lists:0

